0,HF,LF,HF,1.0,1,0.1,0.0
1,HF,LF,HF,1.0,1,0.1,0.05
2,HF,LF,HF,1.0,1,0.1,0.1
3,HF,LF,HF,1.0,1,0.1,0.15
4,HF,LF,HF,1.0,1,0.1,0.2
5,HF,LF,HF,1.0,1,0.1,0.25
6,HF,LF,HF,1.0,1,0.1,0.3
7,HF,LF,HF,1.0,1,0.1,0.35
8,HF,LF,HF,1.0,1,0.1,0.4
9,HF,LF,HF,1.0,1,0.1,0.45
10,HF,LF,HF,1.0,1,0.1,0.5
11,HF,LF,HF,1.0,1,0.15,0.0
12,HF,LF,HF,1.0,1,0.15,0.05
13,HF,LF,HF,1.0,1,0.15,0.1
14,HF,LF,HF,1.0,1,0.15,0.15
15,HF,LF,HF,1.0,1,0.15,0.2
16,HF,LF,HF,1.0,1,0.15,0.25
17,HF,LF,HF,1.0,1,0.15,0.3
18,HF,LF,HF,1.0,1,0.15,0.35
19,HF,LF,HF,1.0,1,0.15,0.4
20,HF,LF,HF,1.0,1,0.15,0.45
21,HF,LF,HF,1.0,1,0.15,0.5
22,HF,LF,HF,1.0,1,0.2,0.0
23,HF,LF,HF,1.0,1,0.2,0.05
24,HF,LF,HF,1.0,1,0.2,0.1
25,HF,LF,HF,1.0,1,0.2,0.15
26,HF,LF,HF,1.0,1,0.2,0.2
27,HF,LF,HF,1.0,1,0.2,0.25
28,HF,LF,HF,1.0,1,0.2,0.3
29,HF,LF,HF,1.0,1,0.2,0.35
30,HF,LF,HF,1.0,1,0.2,0.4
31,HF,LF,HF,1.0,1,0.2,0.45
32,HF,LF,HF,1.0,1,0.2,0.5
33,HF,LF,HF,1.0,1,0.25,0.0
34,HF,LF,HF,1.0,1,0.25,0.05
35,HF,LF,HF,1.0,1,0.25,0.1
36,HF,LF,HF,1.0,1,0.25,0.15
37,HF,LF,HF,1.0,1,0.25,0.2
38,HF,LF,HF,1.0,1,0.25,0.25
39,HF,LF,HF,1.0,1,0.25,0.3
40,HF,LF,HF,1.0,1,0.25,0.35
41,HF,LF,HF,1.0,1,0.25,0.4
42,HF,LF,HF,1.0,1,0.25,0.45
43,HF,LF,HF,1.0,1,0.25,0.5
44,HF,LF,HF,1.5,1,0.1,0.0
45,HF,LF,HF,1.5,1,0.1,0.05
46,HF,LF,HF,1.5,1,0.1,0.1
47,HF,LF,HF,1.5,1,0.1,0.15
48,HF,LF,HF,1.5,1,0.1,0.2
49,HF,LF,HF,1.5,1,0.1,0.25
50,HF,LF,HF,1.5,1,0.1,0.3
51,HF,LF,HF,1.5,1,0.1,0.35
52,HF,LF,HF,1.5,1,0.1,0.4
53,HF,LF,HF,1.5,1,0.1,0.45
54,HF,LF,HF,1.5,1,0.1,0.5
55,HF,LF,HF,1.5,1,0.15,0.0
56,HF,LF,HF,1.5,1,0.15,0.05
57,HF,LF,HF,1.5,1,0.15,0.1
58,HF,LF,HF,1.5,1,0.15,0.15
59,HF,LF,HF,1.5,1,0.15,0.2
60,HF,LF,HF,1.5,1,0.15,0.25
61,HF,LF,HF,1.5,1,0.15,0.3
62,HF,LF,HF,1.5,1,0.15,0.35
63,HF,LF,HF,1.5,1,0.15,0.4
64,HF,LF,HF,1.5,1,0.15,0.45
65,HF,LF,HF,1.5,1,0.15,0.5
66,HF,LF,HF,1.5,1,0.2,0.0
67,HF,LF,HF,1.5,1,0.2,0.05
68,HF,LF,HF,1.5,1,0.2,0.1
69,HF,LF,HF,1.5,1,0.2,0.15
70,HF,LF,HF,1.5,1,0.2,0.2
71,HF,LF,HF,1.5,1,0.2,0.25
72,HF,LF,HF,1.5,1,0.2,0.3
73,HF,LF,HF,1.5,1,0.2,0.35
74,HF,LF,HF,1.5,1,0.2,0.4
75,HF,LF,HF,1.5,1,0.2,0.45
76,HF,LF,HF,1.5,1,0.2,0.5
77,HF,LF,HF,1.5,1,0.25,0.0
78,HF,LF,HF,1.5,1,0.25,0.05
79,HF,LF,HF,1.5,1,0.25,0.1
80,HF,LF,HF,1.5,1,0.25,0.15
81,HF,LF,HF,1.5,1,0.25,0.2
82,HF,LF,HF,1.5,1,0.25,0.25
83,HF,LF,HF,1.5,1,0.25,0.3
84,HF,LF,HF,1.5,1,0.25,0.35
85,HF,LF,HF,1.5,1,0.25,0.4
86,HF,LF,HF,1.5,1,0.25,0.45
87,HF,LF,HF,1.5,1,0.25,0.5
88,HF,LF,HF,2.0,1,0.1,0.0
89,HF,LF,HF,2.0,1,0.1,0.05
